review,sentiment,prediction
  找 了 个 外置 光驱 装 了 XP ！ 速度 还是 可以 滴 ， 感觉 比 我 那台 03 年 的 奔 4 还 快点 ！    ,1,0
  Win7 全 兼容 ， 只 需 手动 安装 acpi 驱动 。   ubuntu9.04 全 兼容 ， 建议 装 eeebuntu3.0 ， 可 支持 软 开关 蓝牙 无线 摄像头 。    ,1,0
"这 本书 是 在 姐姐 家 看到 的 立刻 就 爱 上 了 它 ! 因为 内容 实在 太 有趣 了 ! 买回来 后 给 二岁 半 的 儿子 读 儿子 咯咯 地笑 个 不停 , 因为 书中 有 好几处 笑点 . 比如 小 蚯蚓 逗 蜘蛛 笑 , 结果 蜘蛛 因为 笑 的 太 厉害 掉 在 地上 了 ; 比如 小 蚯蚓 的 姐姐 因为 爱美 总是 照镜子 , 小 蚯蚓 看到 了 就 说 : 无论 您 怎样 照 , 你 的 脸 永远 和 你 的 屁股 长 的 一个样 时 , 我 儿子 笑 的 就 更 厉害 了 . 太 有趣 了 , 快 买 给 孩子 看吧 !",1,0
  为了 电池 还有 处理器 ， 基本上 毫不犹豫 选择 了 这 一款 。   键盘 也 很 别致 ， 很 好 用 。    ,1,0
"里面 环境 还 行 ， 那 一片 绿色 还是 很 令人 舒畅 的 ， 早餐 较差 。     下 一页 > >     免费 注册   网站 导航   宾馆 索引   服务 说明   关于 携程   诚聘 英才   代理 合作   广告业务   联系 我们     Copyright   1999 - 2008 ,   ctrip . com .   all   rights   reserved .              ",1,0
“ 人类 千万年 的 历史 ， 最为 珍贵 的 不是 令人 炫目 的 科技 ， 不是 浩瀚 的 大师 们 的 经典著作 ， 不是 政客 们 天花乱坠 的 演讲 ， 而是 实现 了 对 统治者 的 驯服 ， 实现 了 把 他们 关 在 笼子 里 的 梦想 。 因为 只有 驯服 了 他们 ， 把 他们 关 起来 ， 才 不会 害人 。 我 现在 就是 站 在 笼子 里 向 你们 讲话 。 ”   ------ 小布什,1,0
  非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的    ,1,0
"结合 梁先生 的 < < 初等数学 复习 及 研究 ( 平面几何 ) > > , 发现 了 这样 的 一个 问题 : 现在 市场 上 的 中学生 所学 的 教材 中 平面几何 内容 实在 是 太 肤浅 了 , 甚至 有 不少 有名 的 重要 的 定理 在 教材 大纲 中 都 删去 不 学 或者 设 为 选学 , 这样一来 , 不少 难度 较 高 的 平面几何 试题 都 不曾 碰到 , 在 考试 中 都 不考 , 这是 ? 减负 ? , 但 对于 爱好 平面几何 的 数学 优秀生 是 很 不利 的 .",1,0
  非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的 非常 不错 的    ,1,0
  好开心 终于 拿到 这个 本本 了 。   白色 ， 特别 秀气 。   看 网上 视频 没 问题 。    ,1,0
  键盘 手感 挺 好 ， 第一次 开机 需要 恢复 系统 ， 整个 过程 将近 一个 小时 ， 这 段时间 里 发热量 比较 大 ， 但是 正常 使用 时 温度控制 的 很 好 ， 自带 的 VISTA 还是 很 慢 ， 不过 官网 的 XP 驱动 很 全面 ， 某 型号 安装 哪些 驱动 都 写 得 很 清楚    ,1,0
  优点 不用说 了 ， 谁 让 咱 是 穷人 价格 是 很 吸引 人 的 因素 。 我 只 说 说 缺点 ， 拿到 手后 发现 风扇 发出 很 尖锐 的 高频 声音 ， 安静 的 时候 很 是 不爽 。 一气之下 我 把 它 给 拆 了 ， 应该 是 装配 问题 ， 风扇 运转 很 安静 ， 是 其他 地方 和 它 发生 了 共振 或 摩擦 ， 从 新装 了 一遍 现在 好 了 。 底部 外壳 在 按 的 的 时候 会 发生 一个 咔 的 声音 ， 经过 仔细观察 ， 是 底壳 和 板子 边缘 产生 的 ， 稍微 处理 一下 接触 部位 解决 。    ,1,0
唯美 的 人物 ， 唯美 的 故事 接触 过 多个 此 时代背景 下 的 故事 ， 不过 作者 文笔 细腻 ， 恰如 齿间 淡淡 留香 ， 让 人 品味 伴 我 度过 两个 孤单 夜晚 ， 无限 惆怅 不过 人物描写 不够 深刻 ， 让 人 看 完 也 没有 大概 的 人物 轮廓 私事 杂事 显得 太 多 ， 衔接 不够 ， 结局 更是 莫名其妙 ， 让 我 怀疑 自己 的 理解能力 有 问题 ， 翻来覆去 仔细 研究 ， 也 没 看出 端倪 哪位 高人 指点 一下,1,0
终于 ， 萌发 了 要 买 哥们儿 实体书 的 念头 ， 当然 首选 就是 四面 墙 了 ， 结果 缺货 ， 只好 退而求其次 ， 买 了 背叛 和 外遇 。 外遇 还 没 看 ， 不敢 瞎说 。,1,0
  周六 下 的 单 ， 周一 到货 ， 很 满意 这个 笔记本 ， 也 感谢 京东 ， 下次 再 来 。 更 感谢 其中 一个 男 话务员 ， 帮 我 询问 运货 情况 ， 并 给 我 打电话 回复    ,1,0
酒店 环境 还 可以 ， 距离 公交车站 比较 近 ， 出行 方便 。 一般 的 服务员 很 和 气会 主动 向 你 问好 ， 倒 是 看着 象 管理人员 的 从 不见 打招呼 。 比较 郁闷 的 是 ， 有 一天 服务员 因为 拿走 了 一筒 快 过期 的 冰箱 里 的 饮料 ， 没有 交接 清楚 ， 下 一班 的 人员 误会 是 我们 喝掉 了 。     还有 我 预定 的 4 天 的 房 ， 结果 到 第三天 上午 房卡 就 被 停掉 了 ， 害 我 从 沙滩 返回 时 只好 先到 大厅 重新 办理 。     早餐 去 的 比较 晚时 感觉 他们 餐桌 收拾 的 很慢 ， 好像 服务员 不够 用 似的 ， 看着 将近 7 、 8 个 没人 坐 的 桌子 却 都 有 一摞 待 收拾 的 餐盘 ， 没 办法 告诉 服务员 后 半天 才 来 收拾              ,1,0
酒店 位置 很 好 ， 去 火车站 、 机场 、 逛街 都 比较 方便 。 设施 什么 的 也 很 好 。 在 这个 位置 这样 的 价格 真是 银 不错 了 。 如果 不是 正好 有个 工地 在 边上 ， 应该 会十会 清静 。 服务员 的 态度 也 挺 好 ， 只是 结账 的 时候 因为 不知 是 谁 在 服务指南 内页 上用 原珠 笔划 了 不到 2 厘米 的 一条线 ， 查房 的 服务员 反应 十分 过度 的 不让 结账 ， 说 要 赔偿 ， 虽然 最后 经过 交涉 没有 赔款 ， 不过 心里 十分 之 不爽 ， 下次 入住 前如 不是 要 把 房间 检查 个 底朝天 谁 敢 住 进去 。 希望 这次 的 经历 也 使 酒店 执行 制度 不会 再 过度 僵化 。 除开 这点 不 愉快 ， 其实 还是 值得 推荐 的 。      ,1,0
服务 还 不错 ， 但是 客房 装修 过于 陈旧 ， 隔音 效果 确实 不好 。 另外 想要 对 客房部 替个 意见 ， 你们 能 不能 在 客人 没有 要求 清理 的 情况 下 ， 于 顾客 离店 后 在 进行 清理 客房 呢 ？ 最后 说 一句 “ 真的 不要 对 早餐 抱有 太大 的 希望 ！ ”      ,1,0
第一次 幫老 闆 預定 這 傢 酒店 ， 老 闆 反映 還不錯      ,1,0
  外壳 很 有 特点   条纹 很 好看   用 起来 不错   装 XP 按 网上 的 说 的 很 容易 装 ， 还有 原装 鼠标    ,1,0
  防眩 光雾 面宽 屏 液晶 显示屏 ； 商用 很 好 ， 运行 CAD 、 3dmax 等 软件 较 快 ； 键盘 手感 很 好 。    ,1,0
老兵 应该 是 什么 样子 ？ 脾气 暴躁 的 石光荣 ， 性格 倔直 的 谷子 地 ， 粗鲁 大胆 的 李云龙 ， 荧幕 上 的 他们 确实 精彩 ， 但是 老兵 故事 中 的 王 三官 、 葛二蛋 都 会 让 你 难忘 ， 特别 是 葛二蛋 简直 绝 了 ， 不知 别人 看 他 故事 时 的 反应 如何 ？ 反正 我 是 笑 得 肚子 抽筋 ， 一个 农民 中 的 “ 智 ” 者 ， 一个 典型 的 “ 二流子 ” 英雄 ， 在 那个 特殊 的 时代 ， 他 的 表现 另类 ， 但是 出色 ， 如果 活在 今天 ， 他会 是 什么 样子 ？ 我 不敢 想 ， 不过 也许 也 是 一个 英雄 ！,1,0
"服務態度 很 好 . 不管 是 前 臺 還是 後 勤人員 , 均 很 熱情 , 以禮 待人 ;     辦事 效率 較 高 . 包括 登記 入住 , 結賬 , 客房 服務 等 ;     設備 維護 工作 尚有 不足 . 如 容易 被 忽視 的 床頭 燈管 老化 等 , 建議 酒店 方面 可以 定期 檢修 , 等到 顧客 反饋 問題 , 就 稍 顯 被 動 了 .     祝攜程 旅行 網及 漢庭 酒店 越辦 越 好 !      ",1,0
买 这 本书 有 一个月 的 时间 了 ， 因为 之前 有 一个 mbti 的 课程 ， 因为 时间 关系 没有 去 上 。 后来 想 在 网上 收集 一些 这方面 的 资料 先 看看 吧 ， 也 是 先 看 了 其他人 的 评语 才 选 了 它 。 和 同样 的 写 MBTI 的 另 一本 【 天资 差异 】 相比 ， 专业性 低点 ， 实用性 较强 ， 涉及 工作 方面 的 运用 多一些 。 想 实际 应用 MBTI 的 人 可以 买来 参考 看 的 。 建议 和 【 天资 差异 】 结合 一起 看 ， 会 收益 更 多 。,1,0
6 本书 最 喜欢 《 我能 打败 怪兽 》 ， 3 岁 11 个 月 了 ， 我 在 网上 下载 了 《 不 一样 的 卡 梅拉 》 MP3 。 放给 她 听 了 几遍 ， 今天 早上 我 听 她 一个 人 在 那里 喃喃自语 ， 我 仔细 一听 ， “ 饥荒 ， 鸡舍 里 正在 闹饥荒 … … ” ， 天 ~ 她 居然 差不多 能 把 整本书 都 复述 下来 ， 她 还 一个 字 都 不 认识 呢 ~ 我 说 明天 换 一本 吧 ， 《 我 想 看 大海 》 也 不错 ， 可 人家 不乐意 啊 ~ 我 很 不 明白 ， 为什么 这么 喜欢 这 本书 ， 对 了 ， 我家 是 个 妞 ， 很 臭美 的 小妞 ~,1,0
"  定单 5216523 与 6 月 3 号 要求 处理 补发 赠品 . 现在 已经 20 号 了 , 仍然 未 补发 . 这 服务 也 "" 太 到位 "" 了 吧 , 买 了 东西 就 甩手 不管 了 ? 难道 这 就是 京东 一惯 的 "" 作风 "" ? 现在 都 出 了 大礼包 了 . 要求 给 一个 满意 的 结果 . 不要 一拖再拖 ! ! ! ( 而且 我们 拿到 手 就 发现 键盘 问题 , 已经 拿 去 修 了 . 才 买 几天 啊 ? ) 这些 结果 都 让 人 都 郁闷 ! ! !    ",1,0
不是 特别 满意     位置 不太好     但 价格 比较 合理     去 了 才 知道 ， 他 是 3 星级 的 ， 外表 有点 旧旧 的      ,1,0
这 本书 也 是 被 铺天盖地 的 评论 所 诱惑 而 买 的 （ 太 跟风 了 ， 这个 毛病 不好 ） ， 读 的 时候 ， 脑中 老 是 浮现 这是 张爱玲 的 自传 性质 的 小说 ， 所以 把 书 中 每个 人物 去 对号入座 ， 满足 了 窥 私欲 ， 对 文章 的 语言 等 本 应该 注意 的 东西 倒 没有 欣赏 ， 这样 的 读书 心态 很 不好 很 不好 ！ ！ ！ 总的来说 ， 这 还是 一本 很 好 的 小说 “ 这是 一个 热情 的 故事 ， 我 想 表达 出 爱情 的 万转 千回 ， 完全 幻灭 了 之后 还 有点 什么 东西 在 。 ”,1,0
  1 、 非常 轻 ， 电源 也 小 ， 平时 是 放在 大包 里 背来 背 去 的 ， 这下 负重 减轻 多 了 ， 爽 ~ 原来 用 的 是 戴尔 的 12.1 寸 ， 跟 小黑 比 起来 就 重 的 多 ，   2 、 噪音 低 ， 运转 基本 没什么 声音   3 、 散热 好 ， 连续 长时间 使用 温度 也 不 高    ,1,0
"CBD 中心 , 周围 没什么 店铺 , 说 5 星 有点 勉强 . 不 知道 为什么 卫生间 没有 电吹风      ",1,0
  还 不错 ， 装 系统 有点 小麻烦 ， 对装 系统 不 熟悉 的 人 可能 会用 较长 的 时间 。    ,1,0
价格 确实 比较 高 ， 而且 还 没有 早餐 提供 。     携程 拿到 的 价格 不好 ？ 还是 自己 保留 起来 不 愿意 让利 给 我们 这些 客户 呢 ？     到 前台 搞 价格 ， 430 就 可以 了 。      ,1,0
终于 看 完杜 拉拉 2 ， 感觉 有种 狐尾续 貂 。 里面 的 理论 对刚 进入 职场 的 新手 来说 实在 太 深奥 。 宽带 薪酬 ， 测评 系统 等 全部 是 HR 的 内容 。 题目 真的 不 应该 叫 杜 拉拉 升职 记 。 可以 换成 HR 方法 大全 ？ 人物 也 越来越 多 ， 越来越 不相干 。 最后 的 结尾 更难 让 人 明白 ， 别 再 写 杜 拉拉 三 了 ， 佳作 就是 这样 写 续写 续写 废 的 。 就 像是 还珠格格 系列,1,0
期待已久 的 《 小 团圆 》 终于 拿到 手 一睹为快 了 ， 看后 觉得 和 《 同学 少年 都 不 贱 》 风格 很 一致 ， 堪称 姊妹篇 ， 还有 《 浮花浪蕊 》 。 人生 的 悲欢 起伏 在 张爱玲 笔下 别是 一番滋味 ， 也许 貌似 冷漠 ， 实际 确是 最真 最深 的 情感 ， 不然 不会 伤得 这样 重 ， 冷漠 源自 于 无奈 。 对应 《 今生今世 》 来看 ， 哑然失笑 于 自恋 者 的 粉墨 勾勒 ， 更 同情 张爱玲 身为 女人 的 感情 能 让 命 都 丢 了 的 惨伤 。 看后 只 觉得 生而为 人 的 凄凉 、 孤独 ， 每个 字 都 回味无穷 。,1,0
  没有 配置 驱动 光盘 。 这点 很 不好 。 虽然 说 笔记本 本身 带 刻录 。 可是 也 麻烦 了 客户 啊 。    ,1,0
  风扇 声音 不是 很响   可以 接受   预装 的 vista 直接 被 公司 网管 删 了   帮 我 装 了 XP   不过 装 的 过程 貌似 很 麻烦   搞 了 很 久   说 先要 格式化   再装 系统   估计 不太懂 电脑 的 人 搞不定   其他 用 的 都 不错   那个 送 的 鼠标 用 起来 很 舒服    ,1,0
道德经 看 了 不 知道 多少 遍 ， 似乎 没什么 不 懂 的 字句 ， 但是 始终 觉得 依然 是 偷窥 的 读者 。 像是 说 文化 隔阂 的 那个 比喻 ， 我 听得懂 说 什么 ， 但是 不 知道 是 什么 意思 。 这 本书 的确 像 书名 ， 是 个 不大不小 的 帮助 。 当然 不能 指望 看 了 这 本书 就 透彻 人生 了 ， 但是 至少 有 机会 在 别人 的 帮助 下学 着 开锁 了 。 至于 最终 进 不 进去 那 “ 道 ” 门 ， 只好 看 个人 的 运气 和 天赋 了 。 我 是 还 没 进去 ， 可是 很 开心 。 毕竟 还是 有 希望 开门 进去 的 ， 比 一直 扒 门缝 强多 了 。,1,0
"从 地段 , 星级 , 价格 , 环境 和 设施 考虑 , 此 酒店 相当 不错 . 如果 没有 其他 因素 , 下次 还会 再 住 . 为 使贵 酒店 良性 发展 , 特 提醒 几点 : 1 . 酒点 总台 服务 小姐 不够 专业 , 没有 职业 笑容 . 2 . 房间 ( 1117 ) 水龙头 和 下水 出 问题 , 有人 报修 和 管理 吗 ? 这 牵涉到 资源 , 成本 , 信誉 和 服务 . 3 . 空调 整夜 发出 流水 的 噪声 ( 分贝 可能 不 小于 50 ) , 可能 会 影响 许多 客人 的 休息 . 希望 下次 来 住 时 得到 改观 .      ",1,0
"春节 酒店 特价 , 当即 退 了 "" 如 家 "" , 转投 喜来登 .     高级 房 只有 三星级 标准 , 太小 了 . 换 了 豪华 间 , 才 有点 五星 的 样子 . 不 知道 五星 的 客房 标准 是 怎么 设定 的 .     床 和 床上用品 是 "" 喜来登 "" 的 特色 , 羽绒 枕 还是 那么 舒服 ! !     服务 上 , 这家 有点 逊色 , 特别 是 行李 员 , 我 背个 大包 也 不接 接手 ; 前台 还 行 , 换房 很 有效率 .     看 在 特价 的 份 上 , 不 计较 了 . 要是 平时 价 , 不值 的 .      ",1,0
晚上 航班 晚点 。 22 点 以后 酒店 不 提供 ， 要 去 接机 需要 付费 。     预定 的 房间 没有 了 。 酒店 给 升级 到 了 套间 。 很大 ， 很 好 。     也许 我 到 店 太晚 了 ， 没 听见 什么 飞机 起降 的 声音 。     如果 是 在 北京 转机 ， 蓝天 还 不错 。      ,1,0
入住 后 发觉 设施 较 新 ， 相比 同等 价格 酒店 而言 ， 性价比 高 。 应算 4 星 标准 。 比 附近 的 海南 大厦 感觉 要 好 的 多 。      ,1,0
  可以 装 xp ， 但 内 附 的 驱动 盘 是 vista 的 ， 要 自己 到 华硕 官 网上 下载 xp 驱动 就 可 。 内 赠送 鼠标 的 ， 害 我 另外 多 买 了 一个 。    ,1,0
1 月 28 號和 朋友 入住 ， 酒店 前 臺 是 給人 感覺 寒磣 了 些 ， 有點 像 老式 的 招待所 。 住 的 豪華標 準間 ， 在 1 號樓 的 2 層 ， 能 感覺 到 房間 很 老 了 ， 但床 和 沙發 都 很 舒服 ， 而且 衛生間 是 重新 裝修過 的 ， 很 有 4 星級 的 檔次 。 拉開 窗簾 ， 屋外 的 風景 很 好 。 因為 沒 有 在 酒店 裡用 早餐 ， 所以 對 這一項 沒有 什么 概念 。 在 陽朔 ， 這家 酒店 確實 是 最好 的 ， 其環境 和 客房 完全 不是 西街 上 那些 幾十到 百元 不 等 的 旅店 所 能比 擬 。 尤其 感動 的 是 ， 入住 的 時候 因為 中國 南方 大面積 降雪 的關 係 ， 電力 緊張 ， 幾度陽 朔 全城 停電 ， 酒店 除了 用 自己 的 發電機 及 時 發電外 ， 服務員還 特地 跑 到 外面 去 買 了 新 的 暖 風機給 我們 取暖 ， 而且 一再 幫 我們 調試 。 平心 而論 ， 如果 以 香港 、 上海 那些 五星 級 酒店 中經過 整套 西方 酒店 禮儀 培訓 的 服務員為 標準 衡量 ， 百樂來 的 服務員 似乎 不夠 專業 ， 但 在 他們 的 服務 卻 給人 一種 很 地道 的 親切 感 。 （ 也許 我 沒 有 碰到 惡劣 的 服務員 ） 建議 入住 的 朋友 多 抱 一些 理解 ， 不要 過於用 顧客 就是 上帝 的 心態 挑剔 。 當然 ， 如果 確實 有 問題 ， 還是 要 提出 來 的 。 再 說 一句 ， 去 的 時候 聽 說 6 號樓 正在 裝修 ， 裝 修好 以 後 硬件 設施 應該 會 有所改善 吧 。              ,1,0
看 了 评论 买 的 书 ， 看 了 以后 稍微 有些 失望 ， 本来 是 基于 培养 小孩 阅读 习惯 去 买 的 书 ， 拿到 书 发现 绝大部分 是 图片 ， 文字 太 少 。 值得 欣慰 的 是 5 岁 的 小孩 很 喜欢 ， 尤其 是 神奇 的 蝌蚪 ， 笑 得 他 前仰后合 的 ， 还 闹 着 要 看 下 一本 。 个人 建议 ， 如果 是 出于 培养 阅读 习惯 的 目的 ， 不 建议 买 这 本书 。 如果 是 基于 让 小孩 开拓 思维 ， 喜欢 图书 的 目的 ， 建议 买 这 本书 。 更 适合 上 幼儿园 的 小朋友 阅读 。,1,0
总的来说 ， 这样 的 酒店 配 这样 的 价格 还 算 可以 ， 希望 他 赶快 装修 ， 给 我 的 客人 留些 好 的 印象      ,1,0
"房间 档次 和 环境 绝对 5 星 .   饭菜 质量 属于 上 等 .   只是 离开 市中心 较远 .   不过 酒店 有 班车 .   如能 搭 上 班车 ,   则 十全十美 .      ",1,0
看过 了 《 步步 惊心 》 、 《 大漠 谣 》 、 《 被 时光 掩埋 的 秘密 》 ， 期待 着 《 云中 歌 》 。 桐华 的 作品 有着 无法 抗拒 的 魅力 。 我 喜欢 她 的 文字 ， 期待 她 有 更 多 好 的 作品 问世 。,1,0
大卫 经历 着 这样 的 童年 ， 真的 让 人 不可思议 。 怎么 会 有 这么 残酷 的 母亲 ？ 看 完 这 本书 最 直接 的 一个 感觉 就是 大卫 的 经历 虽然 激励 着 不少 人 ， 但是 却 给 人 懦弱 感 。 我 认为 不是 要 傻傻的 挣扎 着 生活 ， 而是 要 努力 去 改变 不好 的 情况 ， 改变 生活 ， 而 大卫 一直 是 报 着 等待 ， 期待 ， 一旦 期待 过 了 限期 那个 就 不是 期待 ， 所要 做 的 就是 改变 ！ 不过 这 本书 真的 很 好 ， 看 完后 我 哭 了 ， 深思 了 很 久 ， 感谢 大卫 能 把 自己 的 经历 写给 每个 人,1,0
是 看 了 点评 选择 了 这家 酒店 的 ， 果然 没有 令人 失望 。 每 一位 酒店 的 员工 都 是 真心诚意 地为 客人 服务 的 ， 在 国内 可谓 首屈一指 。 比如 我们 要 找 酒店 的 超市 ， 他们 不是 用手 一指 告诉 你 在 哪里 ， 而是 亲自 为 你 带路 ， 在 酒店 的 餐厅 用餐 ， 空调 有点 冷 ， 我 拿出 披巾 ， 想不到 马上 有 服务生 送上 了 一碗 姜汤 ， 吹 海风 有点 感冒 ， 去 餐厅 吃 早餐 时 他们 竟然 发现 ， 并 送 上 了 感冒 冲剂 和 姜汤 。 令 我们 感动不已 。     酒店 房间 的 设计 和 设施 都 很 赞 ， 每天 还 精心 准备 了 小 礼品 ， 是 罕有 大方 的 酒店 。     唯一 觉得 要 改进 的 是 酒店 员工 对 青岛市 内 具有 特色 的 景点 和 饭店 的 了解 的 培训 ( 当然 这 也 是 其他 任何 一家 酒店 都 很 难能 做到 的 ) ， 因为 实在 没有 什么 其它 可 建议 的 了 ： )     补充 点评   2008 年 8 月 1 日   ：   建议 大家 不要 去 青岛 海底 世界 ， 离 海景 花园 很近 的 极地 世界 就 很 好玩 了 ， 去过 极地 再 去 海底 会 很 失望 大 ： )      ,1,0
住 了 几次 ， 这次 还 特意 带 了 朋友 一起 去 入住 ， 结果 ， 酒店 的 早餐 让 我们 太 失望 了 ， 越来越 差 啊 ， 九点 去 的 时候 吃 的 东西 都 没有 什么 了 ， 以后 我 是 不会 再来 了 。      ,1,0
以前 我读 过 一些 女人 说话 办事 方面 的 书 ， 但是 经常 令 我 失望 。 内容 长篇大论 ， 没有 学到 实际 的 东西 ， 浪费时间 和 金钱 。 这 本书 采用 108 个 细节 ， 点点 到位 ， 很 有 针对性 ， 正 所谓 细节决定 成败 。 语言 精炼 ， 内容 实用 且 富有 哲理 ， 非常 值得 一读 。,1,0
  1 、 45nm 的 处理器 ， DDR3 内存 ， 一定 程度 上 降低 了 功耗 ， 因此 散热 表现 尚可 ， 但 不 优秀 ；   2 、 装机 简单 ， 进入 BIOS 改了 硬盘 设置 后 直接 XP   SP3 装 到底 ；    ,1,0
收到 这 本书 后 ， 又 一鼓作气 的 看 了 一遍 ， 现在 放在 床头 ， 时不时 还会 在 翻阅 几页 ， 里面 的 每个 小 情节 都 会 给 自己 带来 好 心情 。 。 。,1,0
服务 很 好 ！ 员工 很 礼貌 ！ 房间 很 干净 就是 小 了 点 ！ 房间 不能 直接 通话 ， 需要 总机 转 ， 不 方便 ！ 在我看来 ： 只能 是 准 四星级 酒店 ， 在 黄山 只能 算 三星级 酒店 ！              ,1,0
"今天 才 知道 这书 还有 第 6 卷 , 真 有点 郁闷 : 为什么 同一 套书 有 两种 版本 呢 ? 当当网 是不是 该 跟 出版社 商量 商量 , 单独 出个 第 6 卷 , 让 我们 的 孩子 不会 有所 遗憾 。",1,0
  笔记本 不错 ， 京东 不够 厚道 ， 钻石 抢 的 和 现在 促销价 没差 几分 ， 这 不是 忽悠 我们 钻石 一族 吗 ？ ？ ？    ,1,0
老者 还 知道 你 很 好奇 ， 知道 你 有 疑问 ， 他 还 允许 你 提问 ， 然后 他会用 他 渊博 的 见识 ， 耐心 地为 你 分析 ， 合情合理 ， 还 不乱 下结论 ， 好像 在 和 你 互动 。,1,0
"我 是 看 了 网上 的 评论 才定 的 该 酒店 , 总结 优点 一是 交通 便利 , 二 还是 交通 便利 ; 别的 确实 差点 ! 环境 不说 , 要求 本来 不高 , 可 入住 三楼 后 发现 外面 是 通风管道 , 嗡嗡 一夜 ! 劝 入住 的 同志 千万别 选 三层 住 ! 设施 也 相对 老化 , 属于 五星 中 的 老年 , 需要 重新 装修 ! 房间 基本 不 通风 和 采光 ! 住 着 比较 憋屈 ! 总之 , 我加 了 好多 银子 , 住 着 不爽 ! 后悔 中 ...... ( 今天 刚 从 香港 回来 .. )              ",1,0
"据说 是 经典 中 的 经典 ， 也 承认 它 好 。 但是 不 知道 为什么 ， 随意 翻开 ， 却 发现 这 本书 的 写法 采用 严密 的 科学 体系 ， 按照 西方人 的 逻辑 、 分类 的 路子 撰写 而成 ， 从中 选取 一页 ， 却 有 一丝 枯燥 的 味道 。 相比 这种 体系 严密 的 严肃 读物 ， 我 惜乎 更 喜欢 “ 驱使 万物 如 军队 , 不如 让 万物 卸甲归田 , 一路 有言笑 ” 的 散文化 读物 ， 譬如 培根 的 议论文 ， 譬如 蒙恬 的 随笔 那 一路 。 当然 也 就是 初初 而 起 的 想法 和 感觉 ， 也许 放 一段时间 想法 又 有 不同 。",1,0
我家 小姑娘 刚 上一年 级 。 给 她 念 了 这 本书 ， 她 非常 喜欢 也 很 向往 豆豆 的 生活 ， 结果 在 课堂 上 复制 了 豆豆 的 动作 ： 把 上课时 把 课本 打开 又 合上 ， 打开 又 合上 。 老师 叫 起 了 她 ， 罚 她 站 到 一边 。 结果 她 也 象 小豆豆 一样 ， 对于 罚站 无动于衷 ， 沉浸 在 她 的 小 宇宙 中 。 最后 的 结果 当然 也 和 豆豆 一样 ， 被 请 了 家长 。 我 只好 告诉 她 ， 书里 虽然 也 是 真事 ， 但是 ， 你 不能 把 书里 的 事 搬 到 你 的 生活 中 重演 ； 否则 你 要是 被 学校 开除 ， 妈妈 可 就 没辙 了 。 晕 啊 ~,1,0
作者 真有 英国人 严谨 的 风格 ， 提出 观点 、 进行 论述 论证 ， 尽管 本人 对 物理学 了解 不深 ， 但是 仍然 能 感受 到 真理 的 火花 。 整本书 的 结构 颇 有 特点 ， 从 当时 （ 本 书写 于 八十年代 ） 流行 的 计算机 话题 引入 ， 再用 数学 、 物理学 、 宇宙学 做 必要 的 铺垫 — — 这些 内容 占据 了 大部分 篇幅 ， 最后 回到 关键问题 ： 电脑 能 不能 代替 人脑 。 和 现在 流行 的 观点 相反 ， 作者 认为 人 的 某种 “ 洞察 ” 是 不能 被 算法 模拟 的 。 也许 作者 想 说 ， 人 的 灵魂 是 无可取代 的 。,1,0
"整体 尚可 . 优点 很多 就 不 说 了 . 单 就 缺点 罗列 如下 , 望 改进 :     1 , 房 内 夜间 有 异响 . 象是 水滴 或是 气流 的 声音 .     2 , 宽带 要 服务台 开通 才 可 使用 . 开始 不 明白 , 耽误 了 好多 事 .     3 , 被子 感觉 很 不好 , 不透气 , 象 一层 塑料 罩 着 一样 , 很 难受 ( 个人 感受 ) .     4 , 落地灯 插座 没电 . 只好 趴在 桌下 找 桌后 的 插座 .     5 , 卫生间 隔音 不是 一般 的 差 .      ",1,0
  是 LINUX 系统   相当 及其 恶心   不 知道 这狗   日   的 是 什么 想法   要 强行 逼 我们 使用 啊   买 了 两台 电脑   一个 事 VISTA 系统     一个   是   LINUX     就 没见 一个 XP 的     网上 销售 这 东西   最 重要 的 是 打架 尽量 不要 涉及 到 售后服务 这块   尽量 是 都 搞好 了 相安无事   其实 网上 的 售后服务 比 没有 售后服务 还 差劲   我 的 THINKPAD   SL400 就是 因为 换货 期间 以为 是 键盘 小 问题 就 懒得 换 了    ,1,0
  拿到 手 的 时候 不敢相信 就 那么 点 小盒子 。 呵呵 。 不过 包装 了 两个 盒子 ， 还是 比较 保险 的 。 只是 外面 的 赠品 都 是 用 塑料 包 在 一起 的 。 机子 打开 ， 没有 发现 质量 问题 ， 坏点 如 期待 的 一样 ， 千万 不要 也 没有 出现 。 整个 机器 完好 。    ,1,0
  这 款 笔记本 是 很 超值 的 ， 大家 不要 有 任何 误解 ， 安装 其实 也 很 容易 ， 虽然 没有 windows 操作系统 ， 但 这 也 是 好 事情 ， 也 就是 不含 了 软件 费用 。 不要 为此 给予 不好 评价 ， 要 客观 看 问题 。 不 废话 了 ， 说些 实用 的 ， 安装 winXP 有 几点 注意 ：    ,1,0
