index	label
7950	玩具
7951	法官
7952	播种
7953	二战
7954	草地
7955	迫害
7956	连夜
7957	好好先生
7958	建军
7959	坎坷
7960	不凡
7961	良
7962	警官
7963	县域
7964	栅栏
7965	越共
7966	热门
7967	泪水
7968	肥料
7969	纳粹
7970	无奈
7971	同级
7972	托收
7973	自制
7974	亿万
7975	参股
7976	常见
7977	救人
7978	土地革命
7979	西门子
7980	指导员
7981	新颖
7982	果园
7983	青海省
7984	尽情
7985	公诉
7986	西村
7987	毅然
7988	老总
7989	选出
7990	涨
7991	三毛
7992	以致
7993	一幅幅
7994	关门
7995	小小
7996	水中
7997	心声
7998	延续
7999	昨日
8000	直线
8001	用语
8002	繁忙
8003	坚信
8004	上帝
8005	增速
8006	通邮
8007	充当
8008	会后
8009	笔下
8010	１９８４年
8011	岩
8012	欢声笑语
8013	促进会
8014	平常
8015	黑板
8016	交通部
8017	狮子
8018	欣喜
8019	拆
8020	场合
8021	港人治港
8022	念头
8023	耀眼
8024	向往
8025	团委
8026	反思
8027	雄风
8028	冲破
8029	炒
8030	志强
8031	凌
8032	有偿
8033	穆巴拉克
8034	野外
8035	程控
8036	女人
8037	腾
8038	２．５
8039	新星
8040	车子
8041	海岸
8042	民乐
8043	陆地
8044	得失
8045	播音员
8046	范畴
8047	训练班
8048	条款
8049	陆军
8050	车队
8051	斋月
8052	伙
8053	税款
8054	杆塔
8055	出口额
8056	专场
8057	有的是
8058	腰
8059	惊
8060	滥用
8061	自由化
8062	核算
8063	下届
8064	区分
8065	政企
8066	扶植
8067	复制
8068	伊斯兰堡
8069	打假
8070	双泾村
8071	出场
8072	男女老少
8073	小到中雪
8074	欣慰
8075	多伦多
8076	青壮年
8077	山里
8078	哪儿
8079	第十七
8080	副教授
8081	阴影
8082	援引
8083	胸
8084	拉莫斯
8085	脊椎动物
8086	不然
8087	天文学家
8088	小分队
8089	少不了
8090	哨所
8091	受害者
8092	台胞
8093	微观
8094	抽
8095	壮
8096	河流
8097	三总部
8098	穿过
8099	勤奋
8100	泪
8101	中长期
8102	储存
8103	占用
8104	初三
8105	清扫
8106	头部
8107	国琦
8108	坐落
8109	太行山
8110	身体力行
8111	巧
8112	旅游者
8113	３０亿
8114	佛教
8115	僧人
8116	众议院
8117	殷
8118	随处可见
8119	真挚
8120	不惜
8121	子
8122	萧条
8123	１２００万
8124	训
8125	案例
8126	宁静
8127	以期
8128	二十二日
8129	增至
8130	夜幕
8131	将领
8132	陷于
8133	３００万
8134	缴
8135	省直
8136	民俗
8137	跨度
8138	１９７８年
8139	山路
8140	哈萨克族
8141	打听
8142	艳
8143	短篇小说
8144	起伏
8145	十万
8146	谦
8147	１９７１年
8148	过冬
8149	扩散
8150	迟迟
8151	文汇报
8152	乡里
8153	毒
8154	迷信
8155	发动机
8156	军嫂
8157	一座座
8158	外办
8159	对比
8160	政务
8161	解答
8162	下班
8163	生产关系
8164	著称
8165	加固
8166	男孩
8167	光缆
8168	毁灭
8169	茫茫
8170	崇敬
8171	起飞
8172	伊始
8173	８８
8174	全线
8175	讲座
8176	政法委
8177	天然林
8178	介入
8179	建筑业
8180	尊敬
8181	征求
8182	映
8183	联系汇率
8184	大山
8185	中山
8186	排练
8187	正日
8188	三轮车
8189	终结
8190	统治
8191	１１００
8192	柜台
8193	燕
8194	中远
8195	反差
8196	不许
8197	酒会
8198	回乡
8199	大脑
8200	布鲁塞尔
8201	互联网
8202	卫平
8203	明忠
8204	大年
8205	甘
8206	执政党
8207	老工人
8208	摊点
8209	建功立业
8210	暨
8211	幢
8212	唐山
8213	观光
8214	后代
8215	暂
8216	个人所得税
8217	孙子
8218	文明委
8219	事业性
8220	选票
8221	积分榜
8222	双双
8223	松懈
8224	急诊
8225	运鹏
8226	工人阶级
8227	栏
8228	公开栏
8229	坝上
8230	振亚
8231	上当
8232	６００万
8233	三级
8234	矣
8235	平等互利
8236	阵容
8237	少奇
8238	简化
8239	意图
8240	会议室
8241	盈余
8242	税制
8243	银牌
8244	囚犯
8245	虚
8246	毫米
8247	忍
8248	贩毒
8249	售价
8250	常规
8251	奥林匹克
8252	冬训
8253	运载火箭
8254	民事
8255	板栗
8256	保证金
8257	请客
8258	泽州
8259	敌
8260	前所未有
8261	端正
8262	灾难
8263	名曲
8264	鲜血
8265	盛开
8266	做饭
8267	不免
8268	向上
8269	欢聚
8270	草坪
8271	呆
8272	分解
8273	家用电器
8274	快递
8275	掠过
8276	尽力
8277	乘车
8278	精湛
8279	外籍
8280	上访
8281	疏远
8282	告诫
8283	集贸市场
8284	第三十
8285	行李
8286	驾驶员
8287	矗立
8288	玛丽娜
8289	威信
8290	国庆
8291	规章制度
8292	大酒店
8293	全运会
8294	各具特色
8295	心脏病
8296	德海
8297	分房
8298	荣立
8299	上层建筑
8300	７时
8301	义务教育
8302	行家
8303	民用
8304	南京路
8305	筹建
8306	解体
8307	价钱
8308	置
8309	休假
8310	毁
8311	音乐家
8312	乐豪
8313	调入
8314	低压
8315	面值
8316	科学化
8317	侵略
8318	无力
8319	长途
8320	等候
8321	病情
8322	稳定性
8323	米老鼠
8324	春花
8325	厅
8326	清算
8327	汝岱
8328	张家口市
8329	划定
8330	无声
8331	永不
8332	刻
8333	腾出
8334	扶贫帮困
8335	使者
8336	正英
8337	往事
8338	尴尬
8339	封锁
8340	预赛
8341	招聘
8342	筷子
8343	国歌
8344	咋
8345	三四
8346	边缘
8347	呼啸
8348	电话费
8349	阻挡
8350	民意
8351	浅
8352	标明
8353	搬进
8354	级别
8355	一味
8356	置于
8357	剩余
8358	全书
8359	山乡
8360	军医
8361	争相
8362	装点
8363	肖像
8364	橄榄球赛
8365	室
8366	年画
8367	省军区
8368	剩
8369	铺张浪费
8370	求得
8371	组装
8372	不容忽视
8373	小镇
8374	编造
8375	臭
8376	河水
8377	空运
8378	拼
8379	指望
8380	４４
8381	泽鲁阿勒
8382	标牌
8383	横幅
8384	开进
8385	诫勉
8386	专著
8387	共同市场
8388	广州市
8389	行医
8390	疏通
8391	介石
8392	建功
8393	胸前
8394	鲜艳
8395	务虚
8396	集聚
8397	自治机关
8398	使用者
8399	深层
8400	暴风雪
8401	秉明
8402	农牧民
8403	被盗
8404	首长
8405	新编
8406	驻足
8407	参谋长
8408	西峡县
8409	做文章
8410	冬泳
8411	乐趣
8412	７８
8413	勤俭
8414	大河
8415	转岗
8416	医学院
8417	看台
8418	治污
8419	就近
8420	下决心
8421	杂交
8422	年内
8423	人民日报社
8424	竞
8425	潜心
8426	国营
8427	财政部长
8428	精选
8429	采
8430	第三世界
8431	防洪
8432	科科申
8433	报社
8434	藏文
8435	责
8436	在校
8437	物价局
8438	风云
8439	品德
8440	公物
8441	新老交替
8442	部长会议
8443	带队
8444	缓缓
8445	６０００万
8446	门类
8447	１．３
8448	正义
8449	隔离
8450	志方
8451	杭州市
8452	按时
8453	８７
8454	诚
8455	痛
8456	三月
8457	山城
8458	未成年人
8459	放宽
8460	拒腐防变
8461	备耕
8462	三百
8463	卓著
8464	国际法
8465	开斋节
8466	招商
8467	觉悟
8468	赚钱
8469	分成
8470	希尔顿
8471	战场
8472	旅游局
8473	流畅
8474	安全性
8475	库
8476	频率
8477	Ｄ
8478	监察部
8479	林飞
8480	异地
8481	深山
8482	基站
8483	泳
8484	冲刺
8485	牵头
8486	寻呼台
8487	初二
8488	客场
8489	光纤
8490	联络
8491	胡萝卜素
8492	出栏
8493	三优
8494	铜牌
8495	安全部
8496	法案
8497	ＣＴ
8498	谈谈
8499	左翼
8500	一满意
8501	拖欠
8502	音
8503	五月
8504	汇演
8505	诊断
8506	哩
8507	既然
8508	此类
8509	勤政
8510	威尼斯
8511	景色
8512	假冒
8513	饮水
8514	航天飞机
8515	东南
8516	学术界
8517	支票
8518	华沙
8519	查清
8520	食粮
8521	下车
8522	闪光
8523	招待费
8524	假日
8525	计划生育户
8526	挽救
8527	哈桑
8528	渎职
8529	接管
8530	全行
8531	本周
8532	修路
8533	金桔
8534	商品化
8535	小朋友
8536	国宾馆
8537	但愿
8538	北欧
8539	阁下
8540	券商
8541	沪市
8542	课题组
8543	有线电视
8544	高手
8545	漓江
8546	深市
8547	１．１
8548	老家
8549	捏
8550	无非
8551	予
8552	紧迫感
8553	群策群力
8554	功不可没
8555	宏治
8556	渲染
8557	连云港
8558	宣誓
8559	汉子
8560	不妨
8561	尚慕杰
8562	尼共
8563	世界市场
8564	一连
8565	牵
8566	流传
8567	代替
8568	退还
8569	师资
8570	武术队
8571	杀伤性
8572	阿良
8573	秘鲁
8574	赃款
8575	征集
8576	订购
8577	批量
8578	寸
8579	大案要案
8580	吊销
8581	国税局
8582	样
8583	１１月份
8584	影碟机
8585	踢
8586	校
8587	平台
8588	军舰
8589	必不可少
8590	鼻
8591	标价
8592	上街
8593	英文
8594	东北部
8595	混合泳
8596	回合
8597	挥
8598	马戏团
8599	遇刺
8600	剧烈
8601	国手
8602	以北
8603	原定
8604	感染力
8605	能手
8606	诊治
8607	上届
8608	不容
8609	六百
8610	也就是说
8611	惯
8612	备案
8613	史实
8614	稚嫩
8615	杭
8616	℃
8617	网球
8618	归属
8619	８２
8620	红包
8621	长辈
8622	学业
8623	力不从心
8624	本级
8625	１９４８年
8626	出版署
8627	大连市
8628	服务业
8629	芭蕾
8630	捕鱼
8631	七日
8632	奶粉
8633	长度
8634	稽查
8635	精致
8636	豆
8637	半决赛
8638	宇
8639	某个
8640	身子
8641	风尚
8642	耕耘
8643	兑现
8644	拥抱
8645	资产阶级
8646	美人鱼
8647	非公有制
8648	摘取
8649	惨重
8650	闪
8651	执照
8652	金字塔
8653	外币
8654	延误
8655	洪虎
8656	诱人
8657	来不及
8658	乐于
8659	火山
8660	驾驭
8661	书法家
8662	自给
8663	表情
8664	经济特区
8665	华清
8666	针
8667	纽伯瑞
8668	晒
8669	机动
8670	生平
8671	不满
8672	博得
8673	环卫
8674	营业税
8675	惩罚
8676	凯乐
8677	自来水
8678	捆
8679	攀登
8680	虎虎有生气
8681	借口
8682	深夜
8683	通讯社
8684	男人
8685	大声
8686	摆勺村
8687	奋勇
8688	扭亏
8689	砖
8690	坏账
8691	纳扎尔巴耶夫
8692	时时
8693	十七
8694	壮举
8695	钢筋
8696	敬爱
8697	细节
8698	６６
8699	主演
8700	月经
8701	利库德
8702	顺
8703	放映
8704	合唱团
8705	西沙
8706	友人
8707	贷
8708	饮
8709	米兰
8710	河西走廊
8711	皇家
8712	财团
8713	所得税
8714	感悟
8715	筒子楼
8716	举世瞩目
8717	专业户
8718	连续剧
8719	直观
8720	面条
8721	灵
8722	出门
8723	德浩
8724	气势
8725	邮电局
8726	节俭
8727	扫
8728	大同
8729	霓虹灯
8730	减员
8731	起源
8732	点子
8733	本版
8734	居民区
8735	总产
8736	以免
8737	五一
8738	卫生局
8739	深思
8740	青工
8741	团组织
8742	警示
8743	浪漫
8744	台网
8745	敬佩
8746	矿工
8747	年末
8748	尼
8749	教委
8750	败坏
8751	岳阳
8752	活儿
8753	二等功
8754	参展
8755	文华
8756	淮北
8757	富国
8758	相互作用
8759	世辉
8760	学期
8761	课本
8762	喷
8763	打动
8764	早早
8765	扑
8766	粮价
8767	次数
8768	理事
8769	马德里
8770	不止
8771	捕捉
8772	功力
8773	蛋糕
8774	迷人
8775	疑问
8776	想方设法
8777	１９４２年
8778	赞
8779	驻地
8780	丑恶
8781	值得一提
8782	数十万
8783	警卫
8784	屏障
8785	核武器
8786	燃眉之急
8787	自治权
8788	扫黄
8789	误解
8790	大于
8791	交易员
8792	永久
8793	居洋
8794	贝
8795	字典
8796	毫无疑问
8797	配送
8798	停滞
8799	１０８
8800	义诊
8801	揽
8802	中行
8803	医学会
8804	窗户
8805	评委会
8806	趋于
8807	尊老爱幼
8808	做人
8809	周公
8810	军民共建
8811	体
8812	小浪底
8813	塑像
8814	故居
8815	反馈
8816	商贸
8817	山顶
8818	复交
8819	浩
8820	碰到
8821	智能
8822	护照
8823	搜查
8824	长年
8825	基督教
8826	１月份
8827	历年
8828	处级
8829	永毅
8830	关头
8831	无线
8832	歌唱
8833	堂
8834	濒危
8835	得分
8836	海水
8837	一会儿
8838	原子
8839	七月
8840	主攻
8841	保暖
8842	午夜
8843	跃居
8844	查明
8845	顽固
8846	寒气
8847	姊妹
8848	降温
8849	看上去
8850	户口
8851	晶莹
8852	庄稼
8853	沙滩
8854	支部
8855	无党派人士
8856	旺
8857	挪威队
8858	被告
8859	权威性
8860	鸟类
8861	忽然
8862	家家
8863	党报
8864	拥挤
8865	摄影家
8866	澳大利亚队
8867	贫富
8868	年关
8869	汕头市
8870	台州
8871	藏北
8872	瑜
8873	音像
8874	名言
8875	牧区
8876	该所
8877	强行
8878	扣除
8879	电力局
8880	泳坛
8881	特种
8882	辟
8883	不当
8884	扎耶德
8885	水球
8886	率先垂范
8887	慕
8888	凌飞
8889	滋味
8890	馆
8891	茶水
8892	本案
8893	紧迫性
8894	邮路
8895	功绩
8896	东区
8897	恐慌
8898	寂寞
8899	两手
8900	好多
8901	Ｃ
8902	从容
8903	宏英
8904	叔叔
8905	裴
8906	天元战
8907	剥削
8908	查看
8909	茶亭
8910	水发
8911	镇痛
8912	辛劳
8913	透明度
8914	汕头
8915	选平
8916	服
8917	势在必行
8918	开除
8919	样式
8920	重逢
8921	诗歌
8922	地区性
8923	违背
8924	务必
8925	源泉
8926	四面八方
8927	型号
8928	腾飞
8929	余地
8930	长久
8931	两节
8932	幼女
8933	两万
8934	审视
8935	歌词
8936	１７０
8937	好运
8938	倾
8939	全文
8940	行署
8941	次日
8942	教育家
8943	４００万
8944	文化教育
8945	历代
8946	祈祷
8947	有价证券
8948	力图
8949	充裕
8950	赫然
8951	先决条件
8952	当成
8953	无视
8954	纪年
8955	上旬
8956	救济金
8957	汉斌
8958	骚动
8959	一千
8960	喷发
8961	大纲
8962	最好
8963	不朽
8964	编纂
8965	记述
8966	彩排
8967	点燃
8968	好吃
8969	摔
8970	绘画
8971	三国演义
8972	南京市
8973	飞往
8974	口味
8975	珮云
8976	持之以恒
8977	力作
8978	特邀
8979	巨龙
8980	厚重
8981	自动化
8982	严明
8983	惊险
8984	结合点
8985	１８万
8986	枝
8987	犹
8988	成功率
8989	创造力
8990	炉子
8991	秦皇岛
8992	外在
8993	歌手
8994	飘扬
8995	同日
8996	中组部
8997	粉碎
8998	高空
8999	玉珍
9000	汇聚
9001	并购
9002	羽毛球
9003	部件
9004	国人
9005	登高
9006	双向
9007	游览
9008	２４００
9009	素有
9010	港人
9011	柑桔
9012	宣读
9013	走遍
9014	兴致勃勃
9015	西山
9016	出租
9017	喝彩
9018	麦
9019	治水
9020	黎明
9021	许可
9022	版本
9023	多元
9024	晴
9025	刻画
9026	剧中
9027	漫步
9028	杠杆
9029	海生
9030	裁判
9031	搬迁
9032	８４
9033	射箭
9034	一条龙
9035	购销
9036	总医院
9037	缔结
9038	淑伟
9039	施展
9040	常抓不懈
9041	可行性
9042	跳板
9043	是的
9044	收拾
9045	鞋
9046	山川
9047	辜负
9048	１８００
9049	畜
9050	情不自禁
9051	动辄
9052	襄樊市
9053	摩
9054	厂矿
9055	娶
9056	部位
9057	１００亿
9058	通俗
9059	专访
9060	致富路
9061	锡生
9062	伟长
9063	卡车
9064	画展
9065	道琼斯
9066	十五日
9067	燃烧
9068	适宜
9069	损
9070	两翼
9071	低温
9072	喻
9073	程序性
9074	计生
9075	深有感触
9076	辩论
9077	流水
9078	传送
9079	台商
9080	西化
9081	爱国人士
9082	庭院
9083	不约而同
9084	法郎
9085	游泳队
9086	连续性
9087	唱片
9088	扫除
9089	餐桌
9090	同心协力
9091	边陲
9092	处境
9093	亡
9094	多姿多彩
9095	大火
9096	品
9097	独奏
9098	野
9099	田园
9100	城关镇
9101	排忧解难
9102	港澳
9103	开局
9104	星系
9105	鬼
9106	剑
9107	渔船
9108	南非共和国
9109	南京东路
9110	舰艇
9111	提问
9112	广东队
9113	自然资源
9114	闵
9115	赛前
9116	慈善
9117	优点
9118	青山
9119	展销
9120	山水
9121	不法
9122	咖啡园
9123	小船
9124	火爆
9125	无论如何
9126	例外
9127	南开
9128	档案馆
9129	令人鼓舞
9130	证监会
9131	埋头苦干
9132	棋
9133	大奖赛
9134	偏差
9135	辞去
9136	乙烯
9137	深表
9138	花费
9139	察看
9140	６１
9141	阿齐兹
9142	厅局长
9143	兼任
9144	连任
9145	东安
9146	盛事
9147	抚养
9148	购买力
9149	不如
9150	将近
9151	独家
9152	彼岸
9153	扭亏增盈
9154	安哥拉
9155	废墟
9156	自强不息
9157	总参
9158	生于
9159	１．８万
9160	珍稀
9161	赛特
9162	饮用
9163	白俄罗斯
9164	船厂
9165	矿井
9166	养鸡
9167	汉
9168	政绩
9169	责任人
9170	名角
9171	总监
9172	偏僻
9173	督促
9174	乱石山村
9175	鸿祝
9176	嫌疑
9177	工行
9178	巨款
9179	劳动部
9180	多久
9181	钢
9182	征税
9183	城建
9184	越冬
9185	橱窗
9186	交待
9187	幼儿园
9188	宛如
9189	教育局
9190	求实
9191	丰盛
9192	科龙
9193	有害
9194	小于
9195	加工厂
9196	有线
9197	沉甸甸
9198	探望
9199	联袂
9200	久久
9201	果品
9202	底下
9203	二级
9204	融为一体
9205	方队
9206	盎司
9207	１９３９年
9208	保守
9209	司
9210	书画展
9211	邮展
9212	模样
9213	游戏
9214	前方
9215	老年人
9216	朴实
9217	笑容
9218	春姑
9219	湿润
9220	斯里兰卡
9221	保姆
9222	悬
9223	预算外
9224	意境
9225	翅膀
9226	放眼
9227	细心
9228	流光溢彩
9229	思索
9230	债
9231	客厅
9232	餐饮
9233	取暖
9234	船只
9235	撑
9236	星期天
9237	晋城市
9238	主力
9239	毛病
9240	恒星
9241	许老
9242	培植
9243	辅导
9244	家门口
9245	开门
9246	投递
9247	幻想
9248	奖项
9249	观察员
9250	担当
9251	栽
9252	税利
9253	折
9254	旅馆
9255	餐馆
9256	中条山
9257	旅行社
9258	返
9259	情报
9260	检查组
9261	摒弃
9262	药材
9263	有识之士
9264	间断
9265	后期
9266	年夜饭
9267	扛
9268	叫做
9269	境地
9270	胳膊
9271	循
9272	简朴
9273	似的
9274	２００亿
9275	追踪
9276	简陋
9277	娥国
9278	灵活性
9279	剥夺
9280	萎缩
9281	当地人
9282	振中
9283	钦州
9284	驻外
9285	市值
9286	分摊
9287	邻居
9288	方便面
9289	小车
9290	母
9291	花样
9292	互联网络
9293	香烟
9294	中央政府
9295	２．２
9296	集约化
9297	窄
9298	群岛
9299	收盘价
9300	元平方米
9301	闭塞
9302	值勤
9303	表决
9304	笼罩
9305	定居
9306	场次
9307	耳目一新
9308	慎重
9309	疼
9310	理念
9311	揭露
9312	电能
9313	堪培拉
9314	消毒
9315	亮丽
9316	时装
9317	德良
9318	饮食
9319	素云
9320	递交
9321	繁育
9322	图形
9323	买房
9324	担忧
9325	常识
9326	江苏队
9327	九七
9328	珠海
9329	城乡游
9330	包户
9331	招待所
9332	乌叶海亚
9333	急忙
9334	３∶１
9335	难道
9336	设计师
9337	巨变
9338	不难
9339	佩里
9340	源于
9341	扫描
9342	长足
9343	转身
9344	案值
9345	适度从紧
9346	植树
9347	走近
9348	签
9349	朗讯
9350	过关
9351	赢
9352	贝克特
9353	防守
9354	缺口
9355	负于
9356	售后服务
9357	非农业
9358	沉
9359	特长
9360	呼和浩特市
9361	新秀
9362	汽油
9363	女足
9364	２０００万
9365	多种多样
9366	查办
9367	归侨
9368	拥政爱民
9369	高教
9370	第三十一
9371	便捷
9372	喜闻乐见
9373	科技界
9374	第二十二
9375	合资企业
9376	侨眷
9377	殷殷
9378	第十六
9379	协办
9380	彩
9381	有形
9382	团圆
9383	评审
9384	１９５４年
9385	竹子
9386	贡献率
9387	大篷车
9388	团伙
9389	福印
9390	玉琴
9391	南阳市
9392	戏剧界
9393	销路
9394	排污费
9395	阿里
9396	报销
9397	行贿
9398	波尔
9399	享年
9400	发展史
9401	少见
9402	遗体
9403	责任状
9404	账目
9405	若斯潘
9406	施肥
9407	算是
9408	理事长
9409	谢意
9410	上扬
9411	９００
9412	捞
9413	前些年
9414	环绕
9415	参议院
9416	黑社会
9417	漫游
9418	靠近
9419	时下
9420	软
9421	命
9422	逃逸
9423	俄通社
9424	塔斯社
9425	远程
9426	站点
9427	男性
9428	推销
9429	文教
9430	举足轻重
9431	中西
9432	署名
9433	哈勃
9434	变电
9435	约翰内斯堡
9436	用人
9437	挫折
9438	清查
9439	古杰拉尔
9440	保暖房
9441	防冻棚
9442	专题片
9443	中毒
9444	证券业
9445	工伤
9446	直属
9447	禽蛋
9448	转机
9449	３．５
9450	秘书处
9451	玉林
9452	１９４１年
9453	家务
9454	衡阳市
9455	四方
9456	声乐
9457	欢欢喜喜
9458	累累
9459	终身
9460	克雷蒂安
9461	结局
9462	９２
9463	鄢
9464	肚子
9465	索取
9466	排污
9467	１．２万
9468	保护价
9469	村村
9470	界
9471	日寇
9472	舍不得
9473	斜塔
9474	该矿
9475	三亚
9476	纵横
9477	密度
9478	话语
9479	寅生
9480	６∶４
9481	次生
9482	前身
9483	观赏性
9484	晴朗
9485	骨折
9486	叹
9487	条块分割
9488	转型期
9489	理应
9490	抗争
9491	涉足
9492	酝酿
9493	国产化
9494	筑路
9495	赃物
9496	困苦
9497	钓鱼台
9498	技术装备
9499	经济作物
9500	西红柿
9501	后劲
9502	旭
9503	机头
9504	心底
9505	６．２
9506	呼市
9507	卖方
9508	书账
9509	爆竹声
9510	并轨
9511	客流
9512	专卖
9513	义霖
9514	申
9515	艰苦朴素
9516	大山顶
9517	图谋
9518	减免
9519	计生户
9520	成套
9521	二十六日
9522	十月
9523	１４万
9524	间隔
9525	指路卡
9526	平遥
9527	他乡
9528	行政村
9529	广平
9530	自治法
9531	不予
9532	省城
9533	摘掉
9534	石化
9535	瑶族
9536	活水
9537	轻工
9538	锭
9539	启
9540	狠
9541	驻守
9542	沸腾
9543	鲜为人知
9544	鹏飞
9545	全乡
9546	手续费
9547	慷慨
9548	情谊
9549	篝火
9550	虹
9551	越剧
9552	每亩
9553	撤离
9554	车票
9555	管理费
9556	纳西
9557	随行
9558	幼棣
9559	病床
9560	生病
9561	欢歌
9562	泰森
9563	朵
9564	核准
9565	圆山
9566	有幸
9567	献礼
9568	泉生
9569	方可
9570	信函
9571	八佰伴
9572	尖端
9573	信奉
9574	淄博市
9575	数千万
9576	首创
9577	爱情
9578	春兰
9579	足额
9580	边区
9581	考
9582	京广线
9583	散文集
9584	研究室
9585	救国
9586	滨州
9587	话机
9588	小汽车
9589	上报
9590	原告
9591	阵
9592	奔驰
9593	荟萃
9594	垮
9595	火热
9596	中联部
9597	妹妹
9598	永清
9599	趋向
9600	仗
9601	东欧
9602	莲美
9603	６９
9604	崩溃
9605	跋涉
9606	洁白
9607	挺立
9608	献血者
9609	销量
9610	风景线
9611	史册
9612	文革
9613	八方
9614	中纪委
9615	客票
9616	历届
9617	友情
9618	传导
9619	别墅
9620	惊叹
9621	无辜
9622	英勇
9623	洁
9624	完工
9625	年初一
9626	摇头
9627	穆
9628	躲
9629	妹子
9630	哥哥
9631	进出
9632	思潮
9633	票贩子
9634	碰
9635	扇
9636	究
9637	别致
9638	闭
9639	乔尔贝亚
9640	能量
9641	相距
9642	写字
9643	衣物
9644	宁可
9645	政风
9646	短池
9647	造假
9648	沟
9649	扬州
9650	男单
9651	经销
9652	４０分
9653	科级
9654	边线
9655	慰问团
9656	二十四日
9657	自昌
9658	南宁市
9659	处理厂
9660	恪守
9661	非正式
9662	古乐
9663	紧缩性
9664	强盛
9665	焦急
9666	森
9667	长禄
9668	反省
9669	往日
9670	古今中外
9671	马吉德
9672	厉行节约
9673	列宁
9674	顶住
9675	接替
9676	大方
9677	蓝图
9678	操纵
9679	饱受
9680	满怀信心
9681	第二十一
9682	配件
9683	亚明
9684	第二十七
9685	迎艳
9686	挣钱
9687	第二十六
9688	步步
9689	监制
9690	调查组
9691	凭证
9692	执意
9693	财物
9694	粗放型
9695	花车
9696	何时
9697	寒
9698	形容
9699	２．８
9700	湘潭
9701	希亮
9702	北海
9703	耳聋
9704	来电
9705	行政处分
9706	绿冷
9707	铁饭碗
9708	临沂
9709	嘴里
9710	治瀛
9711	民委
9712	凝重
9713	湿度
9714	滩涂
9715	关停
9716	农机
9717	无权
9718	低廉
9719	哲学家
9720	舒适
9721	游艺机
9722	取而代之
9723	盛名
9724	谁知
9725	移步
9726	开盘价
9727	穿梭
9728	暖冬
9729	持平
9730	综合征
9731	桑普拉斯
9732	责任心
9733	逢年过节
9734	汇丰
9735	风姿
9736	七八
9737	仿
9738	应变
9739	尾矿库
9740	伟伟
9741	雷同
9742	农药厂
9743	并列
9744	张灯结彩
9745	流动资金
9746	聪明才智
9747	专辑
9748	争端
9749	负荷
9750	学联
9751	睁
9752	艰巨性
9753	供应量
9754	木星
9755	贵报
9756	敦邦
9757	托马斯
9758	顺序
9759	内功
9760	１．１万
9761	苍岩
9762	惠君音
9763	供电局
9764	信封
9765	店铺
9766	新鲜事
9767	白檀
9768	公告
9769	建树
9770	讲求
9771	凤凰岭
9772	用血
9773	记事簿
9774	占有量
9775	高高
9776	路桥
9777	达列什
9778	淤积
9779	科工委
9780	院落
9781	眼泪
9782	辩证法
9783	扫荡
9784	二十几
9785	总司令
9786	体重
9787	公贿
9788	写照
9789	顾全大局
9790	终身制
9791	短途
9792	演说
9793	海防
9794	名片
9795	作法
9796	代表队
9797	会派
9798	过境
9799	辖
9800	优质稻
9801	电灯
9802	６时
9803	隐私
9804	界定
9805	５９
9806	青草
9807	主人公
9808	强迫
9809	牟
9810	赶上
9811	合唱
9812	小家电
9813	护
9814	暗杀
9815	貂蝉
9816	评书
9817	大大小小
9818	精髓
9819	拢
9820	雪糕
9821	谨
9822	振英
9823	解救
9824	报废
9825	许诺
9826	笔记本
9827	山林
9828	卫士
9829	轻工业
9830	湿
9831	汉胜
9832	人流
9833	教导
9834	永图
9835	历史唯物主义
9836	水花
9837	不光
9838	土豆
9839	九运会
9840	印制
9841	擦
9842	忘却
9843	湘
9844	发电厂
9845	微妙
9846	地税局
9847	争论
9848	容忍
9849	航空母舰
9850	硬是
9851	步履
9852	吉尔吉斯斯坦
9853	弱冷空气
9854	雪中送炭
9855	巴西利亚
9856	个数
9857	大气
9858	进度
9859	少于
9860	同盟
9861	观望
9862	主义
9863	７１
9864	群山
9865	加拉加斯
9866	香蕉
9867	钟行
9868	叫好
9869	每镇
9870	演化
9871	高温
9872	民主化
9873	出头
9874	式
9875	记协
9876	区域化
9877	病房
9878	ＶＣＤ机
9879	身高
9880	摄制组
9881	相辅相成
9882	重温
9883	１．４
9884	叙
9885	亲身
9886	美术馆
9887	面部
9888	嫁接
9889	夸张
9890	烂
9891	柏林
9892	１９３７年
9893	毛里求斯
9894	无愧于
9895	工商界
9896	临走
9897	老人家
9898	夜色
9899	支点
9900	佳肴
9901	南美
9902	原状
9903	一个半
9904	银川
9905	唤起
9906	特地
9907	宜兴
9908	输出国
9909	细菌
9910	大豆
9911	党纪国法
9912	福塞特
9913	播
9914	赞歌
9915	抒发
9916	四处
9917	活生生
9918	显而易见
9919	速写
9920	飞鹰
9921	佳作
9922	鼓
9923	欲望
9924	登门
9925	事例
9926	供货
9927	立项
9928	刮风
9929	大刀阔斧
9930	家境
9931	饱满
9932	乐队
9933	小心
9934	橄榄球
9935	贝宁共和国
9936	指南
9937	移植
9938	屋子
9939	工钱
9940	税收收入
9941	双休日
9942	大雾
9943	风力
9944	降旗
9945	岛内
9946	社会保险
9947	时限
9948	冻死
9949	邦交
9950	医治
9951	娃娃
9952	切实可行
9953	哨兵
9954	特困村
9955	依存
9956	代理商
9957	采纳
9958	职称
9959	卧
9960	参数
9961	显露
9962	共鸣
9963	挤出
9964	六日
9965	尼罗河
